reportingYear,EPRTRAnnexIMainActivity,Longitude,Latitude,Pollutant,Releases,distance_from_rome_km,Sector_Chemical industry,Sector_Energy sector,Sector_Intensive livestock production and aquaculture,Sector_Mineral industry,Sector_Other activities,Sector_Paper and wood production and processing,Sector_Production and processing of metals,Sector_Waste and wastewater management
2021,1(c),11.7654,42.1231,Nitrogen oxides (NOX),156250.0,65.17174386427507,0,1,0,0,0,0,0,0
2022,7(a),12.6181,42.8308,Ammonia (NH3),10390.0,103.67211424923143,0,0,1,0,0,0,0,0
2021,7(a),9.9278,45.4336,Ammonia (NH3),35040.0,443.58762798868474,0,0,1,0,0,0,0,0
2023,7(a),11.7947,45.9997,Ammonia (NH3),28131.0,458.9991092701225,0,0,1,0,0,0,0,0
2024,2(b),11.5083,45.5194,Nitrogen oxides (NOX),131593.5,409.9050166276053,0,0,0,0,0,0,1,0
2024,6(b),13.0169,46.3939,Carbon dioxide (CO2),107120299.6,501.10795103302587,0,0,0,0,0,1,0,0
2021,7(a),10.9125,44.7194,Ammonia (NH3),17683.0,338.3779000862353,0,0,1,0,0,0,0,0
2023,2(b),10.2269,45.5333,Mercury and compounds (as Hg),17.3426,442.934350852115,0,0,0,0,0,0,1,0
2022,1(c),8.739,45.5212,Carbon dioxide (CO2),377837000.0,502.9487066098593,0,1,0,0,0,0,0,0
2024,7(a),10.6194,45.0653,Ammonia (NH3),10959.0,382.84532435350553,0,0,1,0,0,0,0,0
2023,7(a)(ii),9.5644,45.2328,Ammonia (NH3),10120.0,439.1400232655827,0,0,1,0,0,0,0,0
2024,2(e),13.0167,43.7917,Nitrogen oxides (NOX),164670.0,214.2750579431643,0,0,0,0,0,0,1,0
2022,7(a),9.6595,45.1125,Ammonia (NH3),35883.0,423.87283137486867,0,0,1,0,0,0,0,0
2021,7(a),15.0331,40.6108,Ammonia (NH3),16482.0,256.1135664474034,0,0,1,0,0,0,0,0
2022,7(a),11.7359,45.5142,Ammonia (NH3),51730.0,406.1895407298534,0,0,1,0,0,0,0,0
2023,1(c),14.1129,41.1774,Nitrogen oxides (NOX),137770.0,156.8614940772323,0,1,0,0,0,0,0,0
2023,7(a),11.7678,44.9256,Ammonia (NH3),12004.0,341.22881990238113,0,0,1,0,0,0,0,0
2022,7(a),10.4944,45.2442,Ammonia (NH3),16306.0,405.0058257875577,0,0,1,0,0,0,0,0
2023,7(a)(ii),9.338888,45.146944,Ammonia (NH3),12995.0,441.4335042980968,0,0,1,0,0,0,0,0
2023,5(b),13.7994,45.6111,Nitrogen oxides (NOX),215744.0,425.3992685321575,0,0,0,0,0,0,0,1
2022,2(b),12.6667,42.5667,Carbon dioxide (CO2),346477700.0,75.14187357873665,0,0,0,0,0,0,1,0
2023,2(e),10.3928,45.4767,Copper and compounds (as Cu),123.814,431.85393204495546,0,0,0,0,0,0,1,0
2023,7(a),10.219167,45.361667,Ammonia (NH3),11944.0,425.9964372254666,0,0,1,0,0,0,0,0
2023,3(e),11.1619,45.4211,Nitrogen oxides (NOX),300000.0,405.66099670163334,0,0,0,1,0,0,0,0
2024,7(a),9.7856,45.2793,Ammonia (NH3),12649.0,434.24587552129725,0,0,1,0,0,0,0,0
2023,7(a),11.972,45.886,Ammonia (NH3),12643.0,444.89738010761147,0,0,1,0,0,0,0,0
2024,7(a),11.0706,44.9297,Ammonia (NH3),11934.0,355.7159397819654,0,0,1,0,0,0,0,0
2024,2(b),13.0778,46.2306,Carbon dioxide (CO2),164404000.0,483.46211416770933,0,0,0,0,0,0,1,0
2022,1(c),18.0321,40.5638,Nickel and compounds (as Ni),144.8053,486.1548254028064,0,1,0,0,0,0,0,0
2024,1(c),11.4777,43.5643,Nitrogen oxides (NOX),180782.4,202.61650375491504,0,1,0,0,0,0,0,0
2024,1(a),15.1905,37.2216,Nickel and compounds (as Ni),263.8416,569.3767495576742,0,1,0,0,0,0,0,0
2021,4(b),11.5921,44.856,Nitrogen oxides (NOX),295273.0,336.40887356733657,1,0,0,0,0,0,0,0
2021,7(a),10.7386,45.0669,Ammonia (NH3),40801.0,379.31229570763725,0,0,1,0,0,0,0,0
2021,1(c),8.4008,39.1962,Carbon dioxide (CO2),1570620218.9,458.5068450836283,0,1,0,0,0,0,0,0
2023,1(c),18.0321,40.5638,Nickel and compounds (as Ni),146.1419,486.1548254028064,0,1,0,0,0,0,0,0
2022,3(c),7.5,44.2833,Nitrogen oxides (NOX),897141.0,484.2811228602819,0,0,0,1,0,0,0,0
2021,7(a),10.292355,45.344723,Ammonia (NH3),26811.0,421.7994357047309,0,0,1,0,0,0,0,0
2022,3(c),9.7186,45.0497,Carbon monoxide (CO),635543.0,415.4886311061949,0,0,0,1,0,0,0,0
2021,9(c),9.3333,45.5667,Perfluorocarbons (PFCs),6085.0,480.07797140875863,0,0,0,0,1,0,0,0
2023,4(e),9.7981,45.68,Dichloromethane (DCM),7450.13,472.48931598030384,1,0,0,0,0,0,0,0
2022,7(a),10.6521,44.8698,Ammonia (NH3),13930.0,361.9904384237353,0,0,1,0,0,0,0,0
2021,5(b),9.5078,45.5936,Carbon dioxide (CO2),223853000.0,475.3683801737427,0,0,0,0,0,0,0,1
2022,5(g),15.187222,37.173611,Mercury and compounds (as Hg),20.0,574.1768607819049,0,0,0,0,0,0,0,1
2022,3(c),,,Ammonia (NH3),48400.0,,0,0,0,1,0,0,0,0
2021,7(a),9.2911,45.2658,Ammonia (NH3),12393.0,454.32445247041585,0,0,1,0,0,0,0,0
2022,5(d),8.7483,44.7879,Methane (CH4),1596045.9,441.24059954585,0,0,0,0,0,0,0,1
2023,7(a),7.683,45.188,Ammonia (NH3),12580.0,532.6819879183805,0,0,1,0,0,0,0,0
2024,7(a),7.715556,44.391667,Ammonia (NH3),17104.0,476.3379166388307,0,0,1,0,0,0,0,0
2022,1(c),18.0321,40.5638,Cadmium and compounds (as Cd),57.4746,486.1548254028064,0,1,0,0,0,0,0,0
2023,7(a),11.0812,45.076,Ammonia (NH3),10698.0,370.8371695722947,0,0,1,0,0,0,0,0
2024,1(a),15.219444,37.135556,Benzene,2030.239,579.1857861069731,0,1,0,0,0,0,0,0
2024,7(a),10.2358,45.2931,Ammonia (NH3),18646.0,418.5897015482794,0,0,1,0,0,0,0,0
2022,1(c),7.6763,44.9925,Carbon dioxide (CO2),1137974000.0,518.9089994637612,0,1,0,0,0,0,0,0
2024,1(a),17.193,40.4892,Carbon dioxide (CO2),956297450.0,423.1599159692294,0,1,0,0,0,0,0,0
2023,6(b),13.0739,46.2325,Nitrogen oxides (NOX),415290.0,483.64256280003474,0,0,0,0,0,1,0,0
2021,7(a),11.051,44.737,Ammonia (NH3),22761.0,336.1261331447292,0,0,1,0,0,0,0,0
2021,5(d),11.039435,43.66516,Methane (CH4),137630.0,229.20603895439308,0,0,0,0,0,0,0,1
2021,7(a),10.9433,45.2161,Ammonia (NH3),35077.2,389.0756365743776,0,0,1,0,0,0,0,0
2021,7(a),11.7852,45.1545,Ammonia (NH3),12590.0,366.0859325677968,0,0,1,0,0,0,0,0
2022,7(a),10.9861,45.0939,Ammonia (NH3),28834.0,375.1439921961907,0,0,1,0,0,0,0,0
2022,7(a),10.6125,45.2039,Ammonia (NH3),36995.0,397.19130743601784,0,0,1,0,0,0,0,0
2021,9(c),11.526935,45.742362,Non-methane volatile organic compounds (NMVOC),814039.0,433.9563665048798,0,0,0,0,1,0,0,0
2021,2(e),8.7622,45.2842,Zinc and compounds (as Zn),764.4067,481.3472687010468,0,0,0,0,0,0,1,0
2023,7(a),9.8696,44.8672,Ammonia (NH3),16102.0,392.01223811349166,0,0,1,0,0,0,0,0
2023,5(b),14.3883,40.9667,Nitrogen oxides (NOX),259496.6,188.96086567559271,0,0,0,0,0,0,0,1
2023,7(a),12.1628,45.0089,Ammonia (NH3),13233.0,346.4296882449504,0,0,1,0,0,0,0,0
2022,7(a),10.6125,45.2039,Methane (CH4),123215.0,397.19130743601784,0,0,1,0,0,0,0,0
2023,7(a),8.0536,44.7963,Ammonia (NH3),18901.0,482.11985765221243,0,0,1,0,0,0,0,0
2024,7(a),10.43,45.1734,Ammonia (NH3),18527.0,399.96731707655846,0,0,1,0,0,0,0,0
2023,7(a),13.8921,42.6847,Ammonia (NH3),14210.0,144.00268511610722,0,0,1,0,0,0,0,0
2021,4(e),8.158594,45.403728,Dichloromethane (DCM),9390.0,522.6542291057688,1,0,0,0,0,0,0,0
2023,3(c),12.487222,42.539722,Nitrogen oxides (NOX),154820.0,70.82652735983251,0,0,0,1,0,0,0,0
2024,7(a),9.7533,45.1444,Ammonia (NH3),24340.0,422.8304259479364,0,0,1,0,0,0,0,0
2022,1(c),7.4847,44.5942,Carbon dioxide (CO2),200333000.0,504.15092337240816,0,1,0,0,0,0,0,0
2021,7(a)(ii),12.2078,43.1447,Ammonia (NH3),10600.0,140.10337968917906,0,0,1,0,0,0,0,0
2022,3(c),10.0333,45.7167,Ammonia (NH3),14434.0,467.82069491437875,0,0,0,1,0,0,0,0
2023,7(a),10.9764,43.4923,Ammonia (NH3),13263.0,216.01990371796236,0,0,1,0,0,0,0,0
2024,7(a),9.5862,45.4042,Ammonia (NH3),31540.0,454.2390005457822,0,0,1,0,0,0,0,0
2024,6(b),8.7167,45.2333,Non-methane volatile organic compounds (NMVOC),135300.0,479.3398056935004,0,0,0,0,0,1,0,0
2022,7(a),16.0768,40.9085,Methane (CH4),265499.0,318.38896765571116,0,0,1,0,0,0,0,0
2021,3(c),12.7167,42.0001,Carbon dioxide (CO2),655379000.0,21.188596822069414,0,0,0,1,0,0,0,0
2023,1(a),15.2723,38.2027,Non-methane volatile organic compounds (NMVOC),272900.0,474.37811556178303,0,1,0,0,0,0,0,0
2023,1(c),15.6048,38.274,Methane (CH4),237329.0,482.34767180911035,0,1,0,0,0,0,0,0
2022,7(a),10.3899,45.3379,Ammonia (NH3),45425.0,417.8721165336042,0,0,1,0,0,0,0,0
2024,7(a),12.141361,45.173778,Ammonia (NH3),22580.4,364.8391963340695,0,0,1,0,0,0,0,0
2023,7(a)(i),10.5186,45.25,Ammonia (NH3),11368.0,404.82404934707466,0,0,1,0,0,0,0,0
2022,7(a),9.8372,45.3428,Ammonia (NH3),38267.0,438.26482164012333,0,0,1,0,0,0,0,0
2022,7(a),7.649722,44.736111,Ammonia (NH3),42610.0,502.82500096117974,0,0,1,0,0,0,0,0
2021,1(c),8.4308,44.2766,Carbon dioxide (CO2),633240700.0,422.5973244927098,0,1,0,0,0,0,0,0
2021,7(a),9.7789,45.2344,Ammonia (NH3),18388.0,430.2535810993312,0,0,1,0,0,0,0,0
2022,1(c),17.2152,40.5108,Chromium and compounds (as Cr),667.374,423.94185302872364,0,1,0,0,0,0,0,0
2022,3(c),,,Nitrogen oxides (NOX),418500.0,,0,0,0,1,0,0,0,0
2024,2(e),9.8061,45.1922,Carbon monoxide (CO),782490.0,425.14004008084015,0,0,0,0,0,0,1,0
2023,4(a),,,Perfluorocarbons (PFCs),26100.0,,1,0,0,0,0,0,0,0
2021,7(a),9.8353,45.2461,Ammonia (NH3),14350.0,429.07789885821626,0,0,1,0,0,0,0,0
2022,7(a),12.1582,43.9644,Ammonia (NH3),13790.0,230.88634819748268,0,0,1,0,0,0,0,0
2022,1(c),13.2897,45.8169,Nitrogen oxides (NOX),632590.0,439.84416071720636,0,1,0,0,0,0,0,0
2022,7(a)(ii),10.3695,45.4663,Ammonia (NH3),12660.0,431.53413259815386,0,0,1,0,0,0,0,0
2024,7(a),13.3268,46.0815,Ammonia (NH3),14936.0,469.366932158377,0,0,1,0,0,0,0,0
2022,3(e),8.3269,44.3328,Nitrogen oxides (NOX),128274.2,432.96114215749304,0,0,0,1,0,0,0,0
2023,7(a),10.1006,45.4172,Ammonia (NH3),18121.0,435.6713593413412,0,0,1,0,0,0,0,0
2023,7(a),12.128867,44.190475,Ammonia (NH3),16294.0,256.1242817971926,0,0,1,0,0,0,0,0
2021,7(a),12.049167,44.788333,Ammonia (NH3),13520.0,322.88677316385844,0,0,1,0,0,0,0,0
2022,7(a),13.9045,42.5908,Ammonia (NH3),10800.0,138.87243955684986,0,0,1,0,0,0,0,0
2022,1(c),12.2458,45.4313,Mercury and compounds (as Hg),17.263,392.8681219243284,0,1,0,0,0,0,0,0
2022,7(a),9.9824,45.3821,Nitrous oxide (N2O),27189.0,436.5200865583169,0,0,1,0,0,0,0,0
2023,7(a),9.1164,45.1906,Ammonia (NH3),27550.0,455.82521836494766,0,0,1,0,0,0,0,0
2023,2(b),11.0,45.4333,Copper and compounds (as Cu),103.0,410.5887775813313,0,0,0,0,0,0,1,0
2023,7(a),12.1595,44.9857,Ammonia (NH3),31418.0,343.8791914246525,0,0,1,0,0,0,0,0
2022,3(c),11.8367,43.6581,Carbon dioxide (CO2),397954000.0,202.46809270796382,0,0,0,1,0,0,0,0
2021,2(b),9.9469,45.1494,Carbon dioxide (CO2),437890000.0,415.3672054730542,0,0,0,0,0,0,1,0
2022,2(b),11.95,45.3833,Sulphur oxides (SOX),195990.5,389.5005263497925,0,0,0,0,0,0,1,0
2024,7(a),7.5422,44.8428,Ammonia (NH3),11500.0,516.7639695797164,0,0,1,0,0,0,0,0
2024,7(a),10.019167,45.261667,Methane (CH4),170150.0,423.3950397088629,0,0,1,0,0,0,0,0
2022,3(e),14.75,42.066667,Carbon dioxide (CO2),100095000.0,187.1520362527261,0,0,0,1,0,0,0,0
2021,1(c),7.9005,45.1854,Cadmium and compounds (as Cd),56.461,519.876589257793,0,1,0,0,0,0,0,0
2022,9(c),11.526935,45.742362,Non-methane volatile organic compounds (NMVOC),1070500.0,433.9563665048798,0,0,0,0,1,0,0,0
2022,7(a)(ii),9.6033,45.1792,Ammonia (NH3),28761.0,432.48917640556687,0,0,1,0,0,0,0,0
2024,9(c),15.064444,37.437222,Hydro-fluorocarbons (HFCS),251.0,542.9506296951986,0,0,0,0,1,0,0,0
2021,1(c),15.9735,38.4408,Carbon dioxide (CO2),951542000.0,485.15807676212285,0,1,0,0,0,0,0,0
2021,4(e),9.0397,45.6164,Non-methane volatile organic compounds (NMVOC),243970.0,497.46179291525067,1,0,0,0,0,0,0,0
2023,3(c),8.6794,45.7794,Ammonia (NH3),16660.0,528.5578509656057,0,0,0,1,0,0,0,0
2024,3(e),11.240556,45.058889,Nitrogen oxides (NOX),165046.0,365.26263593197933,0,0,0,1,0,0,0,0
2021,7(a),9.8696,44.8672,Ammonia (NH3),16437.0,392.01223811349166,0,0,1,0,0,0,0,0
2023,1(a),8.7858,45.4372,Benzene,3467.8374,493.3600021474541,0,1,0,0,0,0,0,0
2022,1(c),15.4237,41.6578,Nitrogen oxides (NOX),149234.8,244.23944851357126,0,1,0,0,0,0,0,0
2024,4(e),7.7701,45.1432,Non-methane volatile organic compounds (NMVOC),125900.0,524.2692658113206,1,0,0,0,0,0,0,0
2022,7(a)(ii),7.5939,44.4889,Ammonia (NH3),10917.0,490.39252268296667,0,0,1,0,0,0,0,0
2022,7(a),10.4619,45.0448,Ammonia (NH3),11500.0,385.98953349147246,0,0,1,0,0,0,0,0
2023,5(b),10.9439,44.6714,Carbon dioxide (CO2),221172830.4,332.4959009741118,0,0,0,0,0,0,0,1
2024,3(e),,,Nitrogen oxides (NOX),100100.0,,0,0,0,1,0,0,0,0
2023,7(a),10.7114,45.2167,Ammonia (NH3),10676.0,395.5369059396822,0,0,1,0,0,0,0,0
2024,1(b),10.55925,42.93918,Methane (CH4),1057209.0,196.37027257949995,0,1,0,0,0,0,0,0
2024,4(e),8.158594,45.403728,Dichloromethane (DCM),9057.0,522.6542291057688,1,0,0,0,0,0,0,0
2022,7(a),10.1097,45.3486,Ammonia (NH3),25040.0,428.5656253812077,0,0,1,0,0,0,0,0
2023,5(b),12.0883,44.2331,Carbon dioxide (CO2),148614000.0,261.22852833788755,0,0,0,0,0,0,0,1
2023,7(a),9.9692,45.3808,Ammonia (NH3),12490.0,436.8857967971654,0,0,1,0,0,0,0,0
2021,7(a),10.3986,45.36,Ammonia (NH3),18937.0,419.82474108545364,0,0,1,0,0,0,0,0
2023,1(c),9.9761,45.2864,Methane (CH4),198352.0,427.43697050176394,0,1,0,0,0,0,0,0
2023,3(c),9.7186,45.0497,Ammonia (NH3),20625.0,415.4886311061949,0,0,0,1,0,0,0,0
2022,7(a),10.7039,45.1147,Ammonia (NH3),20048.0,385.26617799205485,0,0,1,0,0,0,0,0
2022,3(e),10.0725,44.8642,Arsenic and compounds (as As),45.7,383.10561906268515,0,0,0,1,0,0,0,0
2022,1(c),12.2458,45.4313,Nitrous oxide (N2O),43234.0,392.8681219243284,0,1,0,0,0,0,0,0
2024,7(a),9.7744,45.5614,Ammonia (NH3),13702.0,461.80887571490143,0,0,1,0,0,0,0,0
2022,1(c),11.7586,42.1275,Nitrous oxide (N2O),25608.6,65.87472663400173,0,1,0,0,0,0,0,0
2024,3(e),13.6954,42.5921,Nitrogen oxides (NOX),117809.0,124.95691064289989,0,0,0,1,0,0,0,0
2021,7(a),11.1081,45.1161,Ammonia (NH3),27331.0,374.4165444606965,0,0,1,0,0,0,0,0
2022,7(a),10.8383,45.0036,Ammonia (NH3),17065.0,369.8370761079601,0,0,1,0,0,0,0,0
2022,3(e),9.093056,45.429722,Sulphur oxides (SOX),150510.0,478.16514829891844,0,0,0,1,0,0,0,0
2021,7(a),12.121994,45.666217,Ammonia (NH3),14146.0,419.5494001415701,0,0,1,0,0,0,0,0
2021,7(a),9.7744,45.5614,Ammonia (NH3),11706.0,461.80887571490143,0,0,1,0,0,0,0,0
2024,9(c),13.4258,41.9964,Perfluorocarbons (PFCs),3065.0,77.56184590909317,0,0,0,0,1,0,0,0
2024,1(c),15.2022,37.1291,Nitrous oxide (N2O),13200.0,579.2538732559473,0,1,0,0,0,0,0,0
2023,7(a),9.7517,45.3369,Ammonia (NH3),15499.0,441.1001232133612,0,0,1,0,0,0,0,0
2024,1(a),15.1825,37.1791,Benzene,1754.019,573.451982183205,0,1,0,0,0,0,0,0
2024,4(e),9.294444,45.486111,Non-methane volatile organic compounds (NMVOC),139953.0,474.27880555018885,1,0,0,0,0,0,0,0
2023,5(b),9.3583,45.8378,Carbon dioxide (CO2),137712688.0,504.6090359802653,0,0,0,0,0,0,0,1
2022,7(a),10.3828,45.4119,Ammonia (NH3),13137.0,425.5909066542994,0,0,1,0,0,0,0,0
2023,1(c),11.2511,45.0297,Carbon dioxide (CO2),546274500.0,361.9154505330853,0,1,0,0,0,0,0,0
2023,7(a),10.5604,45.2548,Ammonia (NH3),29253.0,404.00208817022326,0,0,1,0,0,0,0,0
2022,1(c),11.7654,42.1231,Nitrogen oxides (NOX),167060.0,65.17174386427507,0,1,0,0,0,0,0,0
2022,1(c),8.9733,45.0286,Nitrous oxide (N2O),16907.5,448.95765443327025,0,1,0,0,0,0,0,0
2024,7(a),9.9612,45.3253,Ammonia (NH3),15350.0,431.7821411707818,0,0,1,0,0,0,0,0
2022,7(a),10.885,44.5614,Ammonia (NH3),36931.0,323.14673751838654,0,0,1,0,0,0,0,0
2023,7(a),10.4817,45.3719,Ammonia (NH3),27841.0,418.3964555799259,0,0,1,0,0,0,0,0
2023,7(a),9.7533,45.1444,Ammonia (NH3),33430.0,422.8304259479364,0,0,1,0,0,0,0,0
2024,5(c),10.905,44.8464,Methane (CH4),131200.0,351.6598423326714,0,0,0,0,0,0,0,1
2023,7(a),9.2515,45.3095,Ammonia (NH3),17788.0,460.0781479911421,0,0,1,0,0,0,0,0
2023,7(a)(ii),9.4333,45.2833,Ammonia (NH3),15590.0,449.5288916589117,0,0,1,0,0,0,0,0
2023,7(a),11.8774,45.0163,Ammonia (NH3),32634.0,349.78846933998545,0,0,1,0,0,0,0,0
2021,3(c),9.4667,45.6847,Carbon dioxide (CO2),790120000.0,485.68689503915584,0,0,0,1,0,0,0,0
2023,1(c),17.0326,39.1022,Carbon dioxide (CO2),486892000.0,493.91500700012966,0,1,0,0,0,0,0,0
2021,3(c),16.4489,38.9141,Carbon dioxide (CO2),147070300.0,471.52423078778224,0,0,0,1,0,0,0,0
2023,7(a),10.3244,45.215,Ammonia (NH3),11423.0,407.7286776374627,0,0,1,0,0,0,0,0
2023,6(b),11.05,45.0667,Ammonia (NH3),28520.0,370.6401970890199,0,0,0,0,0,1,0,0
2023,3(a),15.8972,40.3136,Nitrous oxide (N2O),11800.0,335.23428566249964,0,0,0,1,0,0,0,0
2023,1(c),12.2458,45.4313,Zinc and compounds (as Zn),992.3637,392.8681219243284,0,1,0,0,0,0,0,0
2021,5(b),13.8971,41.4375,Carbon dioxide (CO2),409267440.0,127.32699413298349,0,0,0,0,0,0,0,1
2024,7(a),12.614639,45.658361,Ammonia (NH3),10915.0,417.7070580616357,0,0,1,0,0,0,0,0
2022,1(c),14.9543,38.474,Nitrogen oxides (NOX),176685.0,434.63889175383196,0,1,0,0,0,0,0,0
2022,8(b),11.1549,45.1746,Hydro-fluorocarbons (HFCS),221.8,379.52167653307635,0,0,0,0,0,0,0,0
2024,7(a),11.1982,44.83,Ammonia (NH3),10055.0,341.97559063328293,0,0,1,0,0,0,0,0
2021,7(a),7.6492,44.4492,Ammonia (NH3),18224.0,484.28310295149066,0,0,1,0,0,0,0,0
2024,8(b),,,Carbon dioxide (CO2),202856000.0,,0,0,0,0,0,0,0,0
2024,3(c),8.6794,45.7794,Carbon dioxide (CO2),495332000.0,528.5578509656057,0,0,0,1,0,0,0,0
2022,3(c),9.7192,40.5425,Carbon dioxide (CO2),145467000.0,277.1588315763164,0,0,0,1,0,0,0,0
2021,7(a),9.4147,45.1303,Ammonia (NH3),24380.0,436.43837193430693,0,0,1,0,0,0,0,0
2022,2(b),12.6667,42.5667,Chromium and compounds (as Cr),208.0,75.14187357873665,0,0,0,0,0,0,1,0
2024,7(a),7.583889,44.564444,Ammonia (NH3),11075.0,495.81162041109815,0,0,1,0,0,0,0,0
2024,9(c),14.3427,41.0396,Non-methane volatile organic compounds (NMVOC),138140.0,181.31077164231885,0,0,0,0,1,0,0,0
2022,4(a),12.2363,45.4438,Nitrogen oxides (NOX),160460.0,394.29587462725914,1,0,0,0,0,0,0,0
2024,9(c),13.4258,41.9964,Hydro-fluorocarbons (HFCS),136.3,77.56184590909317,0,0,0,0,1,0,0,0
2022,7(a),12.0903,44.1594,Ammonia (NH3),29424.0,253.08325699390863,0,0,1,0,0,0,0,0
2022,7(a),10.8453,44.9406,Ammonia (NH3),13864.0,363.1338025798689,0,0,1,0,0,0,0,0
2021,7(a),7.6667,44.7775,Ammonia (NH3),27500.0,504.5521364688613,0,0,1,0,0,0,0,0
2021,7(a),7.7338,45.2724,Ammonia (NH3),10350.0,536.0274493436497,0,0,1,0,0,0,0,0
2021,3(c),9.7186,45.0497,Carbon dioxide (CO2),405887000.0,415.4886311061949,0,0,0,1,0,0,0,0
2024,1(c),14.7,42.0167,Methane (CH4),490639.0,182.64180132580148,0,1,0,0,0,0,0,0
2023,7(a),10.0399,45.3625,Ammonia (NH3),11239.0,432.47342197714244,0,0,1,0,0,0,0,0
2021,8(b),11.3028,45.0292,Carbon dioxide (CO2),176968000.0,360.72672194530134,0,0,0,0,0,0,0,0
2021,7(a),7.5761,44.6911,Ammonia (NH3),19649.0,504.505038952982,0,0,1,0,0,0,0,0
2024,7(a),10.8428,45.5395,Ammonia (NH3),16840.0,425.63047931802157,0,0,1,0,0,0,0,0
2024,1(c),7.6105,45.103,Nitrous oxide (N2O),11500.0,530.7746030181577,0,1,0,0,0,0,0,0
2023,7(a),10.8806,44.5664,Ammonia (NH3),13403.0,323.79704089538416,0,0,1,0,0,0,0,0
2022,2(d),10.1126,45.516,Benzene,2451.18,445.0650349334965,0,0,0,0,0,0,1,0
2021,6(b),12.0331,46.0708,Di-(2-ethyl hexyl) phthalate (DEHP),38.1,464.9378360835196,0,0,0,0,0,1,0,0
2022,2(e),8.4079,39.2091,Nitrogen oxides (NOX),110653.2,457.08909962129064,0,0,0,0,0,0,1,0
2024,2(b),12.6667,42.5667,PCDD + PCDF (dioxins + furans) (as Teq),0.000198,75.14187357873665,0,0,0,0,0,0,1,0
2021,,10.3482,45.3605,Ammonia (NH3),32822.0,421.5207407654931,0,0,0,0,0,0,0,0
2023,7(a)(i),9.8583,45.5634,Ammonia (NH3),10995.0,458.8549571323348,0,0,1,0,0,0,0,0
2021,2(b),10.459167,45.4625,Carbon dioxide (CO2),101890000.0,428.34294478117357,0,0,0,0,0,0,1,0
2023,7(a),9.9824,45.3821,Ammonia (NH3),22421.0,436.5200865583169,0,0,1,0,0,0,0,0
2022,7(a),10.4882,45.3531,Ammonia (NH3),18566.0,416.27701212763094,0,0,1,0,0,0,0,0
2024,3(e),14.7333,42.0667,Nitrogen oxides (NOX),442750.0,185.7787565112474,0,0,0,1,0,0,0,0
2024,7(a),9.8861,44.8783,Ammonia (NH3),14777.0,392.32209579313763,0,0,1,0,0,0,0,0
2023,1(a),9.0113,39.0971,Nickel and compounds (as Ni),233.2662,429.0677199992063,0,1,0,0,0,0,0,0
2024,7(a),11.579889,45.284389,Ammonia (NH3),10762.0,383.1834384621716,0,0,1,0,0,0,0,0
2021,1(a),8.8768,45.0997,Nitrogen oxides (NOX),1831200.0,459.8924322368035,0,1,0,0,0,0,0,0
2022,5(b),11.4311,44.5239,Carbon dioxide (CO2),196809200.0,303.9624931186366,0,0,0,0,0,0,0,1
2023,1(c),8.1927,45.2377,Carbon monoxide (CO),520230.0,507.5180888612842,0,1,0,0,0,0,0,0
2021,7(a),11.0739,44.599,Ammonia (NH3),22864.0,321.1634400111711,0,0,1,0,0,0,0,0
2024,4(c),12.238056,44.445833,Nitrous oxide (N2O),56850.0,283.54688050614993,1,0,0,0,0,0,0,0
2022,6(b),8.7167,45.2333,Non-methane volatile organic compounds (NMVOC),125200.0,479.3398056935004,0,0,0,0,0,1,0,0
2023,3(c),9.6261,45.7886,Carbon dioxide (CO2),231572000.0,489.48589579402653,0,0,0,1,0,0,0,0
2022,3(e),7.5908,44.3867,Carbon dioxide (CO2),108998000.0,484.3039076585716,0,0,0,1,0,0,0,0
2021,1(a),15.1905,37.2216,Chromium and compounds (as Cr),100.5897,569.3767495576742,0,1,0,0,0,0,0,0
2023,7(a),10.4619,45.0448,Ammonia (NH3),11500.0,385.98953349147246,0,0,1,0,0,0,0,0
2024,3(c),12.7394,46.1778,Carbon dioxide (CO2),363733282.7,475.75427963107893,0,0,0,1,0,0,0,0
2022,3(c),9.7186,45.0497,Nitrogen oxides (NOX),562546.0,415.4886311061949,0,0,0,1,0,0,0,0
2024,5(a),9.342778,45.513056,Hydro-fluorocarbons (HFCS),1040.0,474.6832325961527,0,0,0,0,0,0,0,1
2021,1(c),9.8308,44.0738,Methane (CH4),1248000.0,324.4389984142978,0,1,0,0,0,0,0,0
2024,1(c),11.2511,45.0297,Nitrogen oxides (NOX),159947.0,361.9154505330853,0,1,0,0,0,0,0,0
2024,2(e),10.3375,45.6972,Nitrogen oxides (NOX),225613.0,456.0620290721447,0,0,0,0,0,0,1,0
2022,2(f),13.2878,45.9823,Nitrogen oxides (NOX),176685.0,458.01663737333547,0,0,0,0,0,0,1,0
2023,1(c),9.2828,45.4172,Carbon dioxide (CO2),118706000.0,468.4601167335642,0,1,0,0,0,0,0,0
2021,7(a),12.7467,46.0939,Ammonia (NH3),24300.0,466.45820250475316,0,0,1,0,0,0,0,0
2021,7(a),12.2214,43.2443,Ammonia (NH3),19680.0,150.8578317039756,0,0,1,0,0,0,0,0
2023,1(c),15.2022,37.1291,Copper and compounds (as Cu),114.7,579.2538732559473,0,1,0,0,0,0,0,0
2024,2(b),10.3894,45.6392,Mercury and compounds (as Hg),30.924,448.5499430851952,0,0,0,0,0,0,1,0
